Log_ID,Date,Equipment_ID,Equipment_Type,Purchase_Date,Owner_Farm_ID,Operator_ID,Operator_Name,Experience_Years,Field_ID,Field_Name,Area_Acres,Hours_Used,Fuel_Liters,Maintenance_Type,Maintenance_Cost,Part_Replaced,Breakdown_Probability,Risk_Category
LOG-03173,2023-01-31,EQ-019,Sprayer,2015-11-23,FARM-04,OP-050,Michael Smith,4.0,FLD-008,,188.47,5.9,39.3,Inspection,131.35,None,0.57,Medium
LOG-01895,2024-10-24,EQ-070,Harvester,2021-01-17,FARM-03,OP-027,Emily Johnson,5.0,FLD-001,Sunny Field,222.94,10.6,,None,0.0,None,0.78,
LOG-02207,2023-06-17,EQ-017,Sprayer,2021-06-22,FARM-04,OP-007,Emily Johnson,18.0,FLD-017,East Field,311.6,4.6,27.6,None,0.0,None,0.02,Low
LOG-00995,2024-08-29,EQ-030,Tractor,2017-05-14,FARM-10,OP-015,Laura Anderson,4.0,FLD-007,Golden Field,346.56,3.6,21.4,None,0.0,None,0.47,
LOG-01802,"March 11, 2024",EQ-004,Tractor,,FARM-07,OP-013,Laura Martinez,17.0,,River Field,258.49,5.9,42.4,None,0.0,None,0.9,High
LOG-01265,29-11-2023,EQ-025,Harvester,2016-10-31,FARM-08,OP-032,James Hernandez,,FLD-004,Sunny Field,103.14,3.3,19.6,None,0.0,None,0.85,High
LOG-01453,2023/03/08,EQ-035,Sprayr,2023-05-18,FARM-10,OP-006,John Davis,20.0,FLD-017,East Field,311.6,3.8,20.3,Routine,217.18,None,0.66,Medium
LOG-01587,2022-06-19,EQ-040,Planter,2021-09-08,FARM-02,OP-029,David Miller,5.0,FLD-014,River Field,281.66,11.6,91.2,Inspection,1239.04,None,0.88,High
LOG-04014,2024-10-30,EQ-066,Tractor,2015-10-18,FARM-01,OP-016,David Jones,4.0,FLD-009,South Field,474.95,,15.1,None,0.0,None,0.44,Medium
LOG-00458,2022-08-23,EQ-061,Planter,2022-07-14,FARM-06,OP-036,Jessica Anderson,14.0,FLD-001,Sunny Field,222.94,8.4,43.9,None,0.0,None,0.61,Medium
LOG-01452,2023-03-01,EQ-083,Tractor,2016-01-18,FARM-04,OP-044,James Miller,11.0,FLD-010,Hill Field,315.35,4.8,37.6,None,0.0,None,0.74,High
LOG-05965,2022-12-02,EQ-011,Harvester,2017-05-31,FARM-06,OP-046,,17.0,FLD-013,Valley Field,169.83,1.2,6.3,None,0.0,None,0.16,Low
LOG-05369,2023/06/28,EQ-019,Sprayer,2015-11-23,FARM-04,OP-050,Michael Smith,4.0,FLD-013,Valley Field,169.83,5.9,32.8,None,0.0,None,0.21,Low
LOG-00438,2024-07-25,EQ-016,Sprayer,2022-01-18,FARM-10,OP-050,Michael Smith,4.0,FLD-015,West Field,216.02,,,Repair,773.3,None,0.73,High
LOG-05947,2024-08-22,EQ-091,Tractor,2023-05-22,FARM-06,OP-028,Alice Wilson,12.0,FLD-006,North Field,264.76,10.3,44.1,None,0.0,None,0.61,Medium
LOG-05013,08-09-2023,EQ-092,Tractor,2015-07-25,FARM-10,OP-042,Daniel Garcia,10.0,FLD-002,Hill Field,223.83,10.2,56.2,Routine,1124.3,None,0.37,Medium
LOG-01972,2024-11-04,EQ-049,Harvester,2016-09-18,FARM-06,OP-031,Alice Anderson,12.0,FLD-002,Hill Field,223.83,5.8,18.2,None,0.0,None,0.01,Low
LOG-05027,24-04-2024,,Tractor,2017-01-31,FARM-02,OP-032,James Hernandez,8.0,FLD-009,South Field,474.95,4.0,19.2,Routine,1042.45,None,0.89,High
LOG-02717,2024-08-09,,Sprayer,2015-06-27,FARM-08,,Michael Williams,19.0,FLD-003,Golden Field,66.67,10.1,63.2,None,0.0,None,0.6,Medium
LOG-00470,17-10-2022,EQ-048,Tractor,2022-01-05,FARM-05,OP-001,William Anderson,9.0,FLD-018,River Field,208.98,2.4,7.3,None,0.0,None,0.54,Medium
LOG-00504,2024-01-19,EQ-034,Harvester,2023-05-10,FARM-09,OP-035,Sarah Wilson,6.0,FLD-014,River Field,281.66,7.7,61.3,None,0.0,None,0.21,Low
LOG-01048,2022-07-09,EQ-021,Planter,2022-02-16,FARM-06,OP-001,William Anderson,9.0,FLD-004,Sunny Field,103.14,8.1,61.4,None,0.0,None,0.58,Medium
LOG-03361,2023-10-03,EQ-094,Harvester,2015-08-21,FARM-09,OP-016,David Jones,4.0,FLD-014,River Field,281.66,4.4,13.5,None,0.0,None,0.11,Low
LOG-05940,2022-12-21,EQ-010,Planter,2018-10-25,FARM-05,OP-047,Charles Hernandez,18.0,FLD-010,Hill Field,315.35,12.0,53.0,None,0.0,None,0.03,Low
LOG-03872,2022-08-12,EQ-057,Harvester,2016-06-09,FARM-08,OP-048,William Smith,,FLD-019,North Field,158.9,2.1,7.5,None,0.0,None,0.07,Low
LOG-03930,2024-03-18,EQ-065,Harvstr,2021-08-07,FARM-04,OP-011,Sophia Jones,6.0,FLD-003,,66.67,8.2,28.5,Routine,962.27,None,0.19,Low
LOG-06101,,EQ-089,Planter,2016-09-26,FARM-04,OP-050,Michael Smith,4.0,FLD-019,North Field,158.9,1.7,12.8,Routine,326.6,None,0.14,Low
LOG-04765,2022-11-07,EQ-099,Tractor,2021-12-11,FARM-02,OP-026,Grace Rodriguez,1.0,FLD-011,South Field,362.68,4.1,29.8,None,0.0,None,0.54,Medium
LOG-05414,2022-11-26,EQ-091,Tractor,2023-05-22,FARM-06,OP-020,James Hernandez,9.0,FLD-019,North Field,158.9,5.5,29.7,None,0.0,None,0.01,Low
LOG-03616,2023-09-27,EQ-059,Planter,2017-05-17,FARM-09,OP-020,James Hernandez,9.0,FLD-004,Sunny Field,103.14,11.1,49.9,None,0.0,None,0.82,High
LOG-06157,2024-03-09,EQ-095,Tractor,2017-01-31,FARM-02,OP-037,John Williams,11.0,FLD-011,South Field,362.68,8.9,70.8,Inspection,,None,0.38,Medium
LOG-00474,2023-04-26,EQ-043,Tractor,2022-08-18,FARM-02,OP-023,Michael Smith,1.0,FLD-005,North Field,357.3,2.1,12.8,None,0.0,None,0.32,Medium
LOG-06084,08-11-2023,,Sprayer,2018-06-13,FARM-04,OP-018,,10.0,FLD-018,River Field,208.98,4.5,35.6,Routine,636.56,None,0.73,High
LOG-02887,"January 04, 2023",EQ-053,Sprayer,2018-06-13,FARM-04,OP-009,David Anderson,12.0,FLD-014,River Field,281.66,3.7,24.1,None,0.0,,0.91,High
LOG-01555,2022-05-30,EQ-020,Tractor,2019-04-06,FARM-05,OP-042,Daniel Garcia,10.0,FLD-011,South Field,362.68,3.0,17.6,None,0.0,None,0.78,High
LOG-04128,2024-08-25,EQ-086,Tractor,2016-11-05,,OP-009,,12.0,FLD-002,Hill Field,223.83,4.4,14.8,None,0.0,,0.22,
LOG-01941,11-07-2023,EQ-098,Harvester,2021-06-29,FARM-10,OP-028,Alice Wilson,12.0,FLD-009,South Field,474.95,7.4,45.5,None,,None,0.95,High
LOG-06187,2023/02/16,EQ-037,Sprayer,2017-06-17,FARM-03,OP-004,David Hernandez,10.0,FLD-017,East Field,311.6,9.1,63.8,None,0.0,None,0.22,Low
LOG-05948,2024-03-15,EQ-034,Harvester,2023-05-10,FARM-09,OP-008,James Rodriguez,9.0,FLD-002,Hill Field,,2.2,16.0,None,0.0,None,0.02,Low
LOG-05460,2022/02/11,EQ-019,Sprayer,2015-11-23,FARM-04,OP-008,James Rodriguez,9.0,FLD-001,Sunny Field,222.94,9.6,37.0,None,0.0,None,0.31,Medium
LOG-06682,"March 05, 2023",EQ-007,Tractor,,FARM-04,OP-049,Michael Williams,19.0,FLD-012,River Field,258.49,11.6,67.5,None,0.0,None,0.76,High
LOG-06498,2024-11-21,EQ-057,Harvester,,FARM-08,OP-048,William Smith,4.0,FLD-008,West Field,188.47,11.5,39.0,None,0.0,None,0.51,Medium
LOG-06151,2023-10-31,EQ-083,Tractor,2016-01-18,FARM-04,OP-041,Chloe Brown,7.0,FLD-006,,264.76,10.4,36.6,None,0.0,None,0.63,Medium
LOG-02901,2022-04-18,EQ-064,Tractor,2018-10-16,FARM-01,,Charles Wilson,2.0,FLD-016,Valley Field,341.89,4.5,22.7,Routine,1455.79,None,0.41,Medium
LOG-01202,17-01-2022,EQ-083,Tractor,2016-01-18,FARM-04,OP-004,David Hernandez,,FLD-008,West Field,,2.7,,None,0.0,None,0.57,Medium
LOG-05715,2022-02-10,EQ-079,Planter,2016-07-28,FARM-07,OP-020,James Hernandez,9.0,FLD-005,North Field,357.3,2.0,8.7,None,0.0,None,0.45,Medium
LOG-06270,2024-02-24,EQ-069,Harvester,2018-02-14,FARM-08,OP-011,Sophia Jones,6.0,FLD-003,Golden Field,66.67,8.4,62.4,None,0.0,None,0.57,Medium
LOG-00536,2022-12-24,EQ-074,Sprayr,2019-10-01,FARM-07,OP-042,Daniel Garcia,10.0,FLD-018,River Field,208.98,11.8,52.2,None,0.0,None,,Medium
LOG-05690,2023-07-26,EQ-076,Tractor,2015-09-06,FARM-07,OP-029,David Miller,5.0,FLD-013,Valley Field,169.83,11.5,48.0,None,0.0,None,0.49,Medium
LOG-03734,"April 24, 2022",EQ-086,Tractor,2016-11-05,FARM-07,OP-006,John Davis,20.0,FLD-004,Sunny Field,103.14,1.9,8.8,Routine,152.1,None,0.58,Medium
LOG-05800,15-08-2024,EQ-096,Tractor,2022-07-28,FARM-04,,Emily Lopez,18.0,FLD-009,South Field,,5.7,37.5,None,0.0,None,0.14,Low
LOG-02875,2024-06-29,EQ-088,Planter,2018-03-14,FARM-07,OP-018,David Jones,10.0,FLD-001,Sunny Field,222.94,6.9,21.1,None,0.0,None,0.16,Low
LOG-05179,12-06-2022,EQ-038,Planter,2016-01-08,FARM-01,OP-009,David Anderson,12.0,FLD-003,Golden Field,66.67,5.7,31.7,None,0.0,None,0.23,Low
LOG-03143,2022-05-12,EQ-087,Tractor,2019-05-19,FARM-05,OP-018,David Jones,10.0,FLD-016,Valley Field,341.89,6.7,32.4,None,0.0,None,0.31,Medium
LOG-03114,2023-09-10,EQ-092,Tractor,2015-07-25,FARM-10,OP-022,Robert Hernandez,14.0,FLD-008,West Field,188.47,1.8,8.4,None,0.0,None,0.78,High
LOG-03807,2024-05-28,EQ-007,Tractor,2021-04-17,FARM-04,OP-030,Alice Jones,12.0,FLD-020,West Field,220.65,5.0,,None,0.0,None,,High
LOG-05039,02-02-2022,EQ-031,,2017-05-20,FARM-08,OP-027,Emily Johnson,5.0,FLD-013,Valley Field,169.83,7.3,49.3,None,0.0,,0.58,Medium
LOG-04054,2022/11/12,EQ-096,,2022-07-28,FARM-04,OP-029,David Miller,5.0,FLD-007,Golden Field,346.56,5.5,24.9,None,0.0,None,0.77,High
LOG-03044,2024-04-02,EQ-019,Sprayer,2015-11-23,FARM-04,OP-002,James Hernandez,11.0,FLD-004,Sunny Field,103.14,5.7,24.2,None,0.0,None,0.52,Medium
LOG-01336,2024-06-13,EQ-046,Harvester,2020-02-02,FARM-01,OP-013,Laura Martinez,17.0,FLD-011,South Field,362.68,11.1,46.5,Routine,64.57,None,0.41,Medium
LOG-06245,2024-04-13,EQ-035,Sprayer,2023-05-18,FARM-10,OP-015,Laura Anderson,4.0,FLD-016,Valley Field,341.89,3.2,16.1,None,0.0,None,0.11,Low
LOG-02765,2022-07-05,EQ-024,Tractor,2021-10-31,FARM-03,OP-042,Daniel Garcia,10.0,FLD-001,Sunny Field,222.94,10.4,40.0,Inspection,1386.98,None,0.1,Low
LOG-05562,2023-10-01,EQ-072,Planter,2017-02-18,FARM-02,OP-006,John Davis,20.0,FLD-020,West Field,220.65,1.1,8.1,None,0.0,None,0.39,Medium
LOG-01965,2024-08-01,EQ-011,Harvester,2017-05-31,FARM-06,OP-048,William Smith,4.0,FLD-011,South Field,362.68,2.8,12.3,None,0.0,None,0.04,Low
LOG-01560,2022-05-22,EQ-017,Sprayer,2021-06-22,FARM-04,OP-035,Sarah Wilson,6.0,FLD-012,River Field,258.49,4.6,21.1,None,0.0,None,0.21,Low
LOG-00186,2022-03-06,EQ-019,Sprayer,,FARM-04,OP-044,James Miller,11.0,FLD-008,West Field,188.47,7.3,47.5,Inspection,689.51,None,0.42,Medium
LOG-05532,2024-08-25,EQ-057,Harvester,2016-06-09,FARM-08,OP-038,Grace Gonzalez,8.0,FLD-019,North Field,158.9,1.1,3.5,None,0.0,None,0.96,
LOG-05072,2022-11-28,,Sprayer,2022-01-18,FARM-10,OP-028,Alice Wilson,12.0,FLD-015,West Field,216.02,3.2,15.9,None,,None,0.42,Medium
LOG-06714,2024-10-11,EQ-090,Sprayer,2017-06-10,FARM-01,OP-036,Jessica Anderson,14.0,FLD-014,River Field,281.66,11.3,89.9,None,0.0,None,0.6,Medium
LOG-05842,2023-07-14,EQ-028,,2017-07-27,FARM-01,OP-025,Michael Williams,15.0,FLD-005,North Field,357.3,8.7,38.9,None,0.0,None,0.68,Medium
LOG-06420,"March 31, 2023",EQ-002,Harvester,2017-07-03,FARM-03,OP-025,Michael Williams,,FLD-019,North Field,158.9,2.7,18.0,None,0.0,None,0.52,Medium
LOG-03663,"March 30, 2024",EQ-076,Tractor,2015-09-06,FARM-07,OP-025,Michael Williams,15.0,FLD-011,South Field,362.68,9.3,52.8,Inspection,744.02,None,0.52,Medium
LOG-03576,2023-08-17,EQ-040,Planter,2021-09-08,FARM-02,OP-029,David Miller,5.0,FLD-012,River Field,258.49,8.4,39.9,None,0.0,None,0.16,Low
LOG-02078,2023-03-30,EQ-022,Harvester,2019-02-25,FARM-06,OP-026,Grace Rodriguez,1.0,FLD-019,North Field,158.9,10.6,43.6,None,0.0,None,0.78,High
LOG-01502,2022/12/25,EQ-048,Tractor,,FARM-05,OP-047,Charles Hernandez,18.0,FLD-008,West Field,188.47,6.2,40.7,Inspection,242.34,None,0.07,Low
LOG-00234,23-11-2023,EQ-032,Planter,2022-03-18,FARM-08,OP-032,James Hernandez,8.0,FLD-018,River Field,208.98,3.8,27.0,,,None,,Medium
LOG-05490,2024-07-15,EQ-040,Planter,2021-09-08,FARM-02,OP-046,Michael Garcia,17.0,FLD-016,Valley Field,341.89,10.3,58.7,None,0.0,None,0.16,Low
LOG-01499,2022-03-01,EQ-054,Tractor,2017-09-13,FARM-10,OP-027,Emily Johnson,5.0,FLD-007,Golden Field,346.56,7.8,28.8,None,0.0,None,0.99,High
LOG-04757,2022-05-12,EQ-072,Planter,2017-02-18,FARM-02,OP-022,Robert Hernandez,14.0,FLD-007,Golden Field,346.56,8.8,30.5,None,0.0,None,0.5,Medium
LOG-04410,,EQ-075,Planter,2023-03-06,FARM-01,OP-036,Jessica Anderson,14.0,FLD-016,Valley Field,341.89,6.4,34.4,None,0.0,None,0.37,Medium
LOG-03718,2023-09-13,EQ-086,Tractor,2016-11-05,FARM-07,OP-043,Sarah Brown,1.0,FLD-017,East Field,311.6,8.3,55.2,None,0.0,None,0.92,High
LOG-02499,2024-09-14,EQ-090,Sprayer,2017-06-10,FARM-01,OP-002,James Hernandez,11.0,FLD-013,Valley Field,169.83,6.4,22.2,,1145.5,None,0.72,High
LOG-00735,2024-01-05,EQ-018,Tractor,2015-07-07,FARM-04,OP-030,Alice Jones,12.0,FLD-007,Golden Field,346.56,11.7,46.9,Repair,1053.71,Filter,0.28,Low
LOG-01650,2024-12-16,EQ-099,Tractor,2021-12-11,FARM-02,OP-019,James Lopez,11.0,FLD-002,Hill Field,223.83,10.1,39.8,Routine,1343.53,None,0.74,High
LOG-01957,2024-12-27,EQ-043,Tractor,2022-08-18,FARM-02,OP-029,David Miller,5.0,FLD-006,North Field,264.76,8.3,33.8,None,,None,0.18,Low
LOG-06493,2024-03-21,EQ-094,Harvester,2015-08-21,FARM-09,OP-035,Sarah Wilson,6.0,FLD-011,South Field,,6.7,39.0,None,0.0,None,,Low
LOG-02277,08-10-2023,EQ-014,Sprayer,2015-06-27,FARM-08,OP-043,Sarah Brown,1.0,FLD-003,Golden Field,66.67,3.0,10.2,None,0.0,None,0.74,High
LOG-04126,2024-08-26,EQ-034,Harvester,2023-05-10,FARM-09,OP-029,David Miller,5.0,FLD-013,,169.83,5.8,43.9,None,0.0,None,0.53,Medium
LOG-04465,,EQ-096,Tractor,2022-07-28,FARM-04,OP-023,Michael Smith,1.0,FLD-020,West Field,220.65,10.3,68.7,None,0.0,None,0.18,Low
LOG-06460,2024-12-18,EQ-015,Tractor,2019-03-31,FARM-02,OP-006,John Davis,20.0,FLD-012,River Field,258.49,2.2,10.8,Inspection,150.24,None,0.25,Low
LOG-03045,2023-07-24,EQ-017,Sprayer,2021-06-22,FARM-04,OP-009,David Anderson,12.0,FLD-005,,357.3,1.4,11.1,None,0.0,None,0.97,High
LOG-01583,2023/06/23,EQ-028,Tractor,2017-07-27,FARM-01,OP-030,Alice Jones,12.0,FLD-020,West Field,220.65,7.0,25.1,None,0.0,None,0.76,High
LOG-05273,2023-10-19,EQ-082,Tractor,2015-07-27,FARM-09,OP-040,Charles Wilson,2.0,FLD-020,West Field,220.65,6.0,27.7,None,0.0,None,0.98,High
LOG-02376,2023-02-04,EQ-024,Tractor,2021-10-31,FARM-03,OP-021,Chloe Jones,2.0,FLD-015,West Field,216.02,2.3,7.2,None,0.0,None,0.96,
LOG-04036,,EQ-086,Tractor,2016-11-05,FARM-07,OP-011,,6.0,FLD-014,River Field,281.66,1.3,5.2,Repair,1244.67,Belt,0.64,Medium
LOG-01870,2022-11-23,EQ-079,Planter,2016-07-28,FARM-07,OP-011,Sophia Jones,6.0,FLD-011,South Field,362.68,7.6,45.4,None,0.0,None,0.11,Low
LOG-04990,2022-04-29,EQ-053,Sprayer,2018-06-13,FARM-04,OP-043,Sarah Brown,1.0,FLD-014,River Field,281.66,5.3,24.4,None,0.0,None,0.33,Medium
LOG-05822,"April 15, 2022",EQ-084,Harvester,,FARM-08,OP-041,Chloe Brown,7.0,FLD-005,North Field,357.3,11.0,87.9,Routine,152.25,None,0.98,High
LOG-03091,2024-02-19,EQ-066,Tractor,2015-10-18,FARM-01,OP-024,William Gonzalez,5.0,FLD-016,Valley Field,341.89,4.2,21.6,None,0.0,None,0.24,Low
LOG-04902,2022-11-22,EQ-099,Tractor,2021-12-11,FARM-02,OP-039,Michael Williams,4.0,FLD-016,Valley Field,341.89,7.4,41.6,Inspection,1112.82,None,0.5,Medium
LOG-00218,"August 01, 2024",EQ-049,Harvstr,2016-09-18,FARM-06,OP-015,Laura Anderson,4.0,,West Field,188.47,,21.0,None,0.0,None,,High
LOG-04999,2024-06-15,EQ-039,Tractor,2016-09-18,FARM-03,OP-046,Michael Garcia,17.0,FLD-019,North Field,158.9,7.6,32.6,None,,None,0.48,Medium
LOG-04537,2023-08-16,EQ-041,Planter,2019-04-13,FARM-10,OP-024,William Gonzalez,5.0,,North Field,357.3,4.9,28.7,Repair,158.49,Belt,0.41,Medium
LOG-03423,2024-02-07,EQ-052,Planter,2015-03-21,FARM-02,OP-022,Robert Hernandez,14.0,FLD-020,West Field,220.65,1.2,7.5,Routine,1091.58,None,0.7,High
LOG-03270,2023-10-07,EQ-063,Tractor,2017-10-12,FARM-04,OP-010,Robert Anderson,8.0,FLD-019,North Field,158.9,,27.8,None,0.0,None,0.63,Medium
LOG-00677,2024-06-03,EQ-037,Sprayer,2017-06-17,FARM-03,OP-002,James Hernandez,11.0,FLD-008,West Field,188.47,8.7,43.3,None,0.0,None,0.39,Medium
LOG-06725,08-06-2023,EQ-067,Harvester,2015-10-04,FARM-01,,James Hernandez,9.0,FLD-007,Golden Field,346.56,10.9,43.0,None,0.0,None,0.28,Low
LOG-05211,2023-07-26,EQ-023,Harvester,2022-07-08,FARM-05,OP-017,Emily Lopez,18.0,FLD-013,Valley Field,169.83,11.5,82.4,None,0.0,None,0.71,High
LOG-03414,2023-11-15,EQ-044,Sprayer,2023-08-15,FARM-06,OP-016,David Jones,4.0,,East Field,311.6,8.2,41.9,None,0.0,None,0.94,High
LOG-04329,"November 19, 2022",EQ-015,Tractor,2019-03-31,FARM-02,OP-012,Daniel Wilson,18.0,FLD-018,River Field,208.98,5.4,39.3,None,0.0,None,0.29,Low
LOG-01421,03-12-2022,EQ-096,Tractor,2022-07-28,FARM-04,OP-047,Charles Hernandez,18.0,FLD-005,North Field,,6.8,48.6,Routine,653.64,None,0.16,Low
LOG-04254,2023-07-24,EQ-056,Tractor,2023-07-13,FARM-09,OP-019,James Lopez,11.0,FLD-016,Valley Field,341.89,2.6,18.4,None,0.0,None,0.84,High
LOG-00382,,EQ-028,Tractor,2017-07-27,FARM-01,OP-027,Emily Johnson,5.0,FLD-016,Valley Field,341.89,10.5,74.6,None,0.0,None,0.17,Low
LOG-06049,2024-10-26,EQ-041,Planter,2019-04-13,FARM-10,OP-010,Robert Anderson,8.0,FLD-020,West Field,220.65,1.6,12.8,None,0.0,None,0.2,Low
LOG-06756,2022-07-29,EQ-074,Sprayer,2019-10-01,FARM-07,OP-008,James Rodriguez,9.0,FLD-009,South Field,474.95,10.5,67.0,Repair,1425.39,Hydraulics,0.4,Medium
LOG-01159,2024-05-23,EQ-009,Sprayer,2015-01-27,FARM-03,OP-010,Robert Anderson,8.0,FLD-003,Golden Field,66.67,3.7,27.9,None,0.0,None,0.11,Low
LOG-03286,2024-10-08,EQ-044,Sprayer,2023-08-15,FARM-06,OP-005,Daniel Garcia,3.0,FLD-014,River Field,281.66,11.4,51.9,Routine,528.4,None,0.61,Medium
LOG-05462,2023-12-20,EQ-060,Harvester,2022-12-30,FARM-05,OP-004,David Hernandez,10.0,FLD-001,Sunny Field,222.94,2.3,8.3,None,0.0,None,0.51,Medium
LOG-04619,"April 06, 2022",EQ-005,Tractor,2015-05-03,FARM-02,OP-017,Emily Lopez,18.0,FLD-002,Hill Field,223.83,7.9,49.6,None,0.0,None,0.52,Medium
LOG-00737,2023-04-16,EQ-082,Tractor,,FARM-09,OP-040,Charles Wilson,2.0,FLD-006,North Field,264.76,2.0,14.6,None,0.0,None,0.99,High
LOG-02324,2023-11-12,EQ-028,Tractor,2017-07-27,FARM-01,OP-035,Sarah Wilson,6.0,FLD-012,River Field,258.49,7.1,24.2,None,0.0,None,0.32,Medium
LOG-00170,2023-09-02,EQ-062,Planter,,FARM-08,OP-016,David Jones,4.0,FLD-013,Valley Field,169.83,6.0,38.7,Inspection,652.65,None,0.47,Medium
LOG-02652,2023-04-30,EQ-080,Harvester,2018-02-14,,OP-006,John Davis,20.0,,South Field,362.68,1.1,6.0,None,0.0,None,0.62,Medium
LOG-00684,2022-10-18,EQ-075,Planter,2023-03-06,FARM-01,OP-031,Alice Anderson,12.0,FLD-003,,66.67,9.0,50.7,None,0.0,None,0.75,High
LOG-00743,2022-02-19,EQ-059,Planter,2017-05-17,,OP-037,John Williams,11.0,FLD-019,North Field,158.9,11.7,62.2,Repair,1069.55,Belt,0.78,High
LOG-02133,2024-12-19,EQ-018,Tractor,2015-07-07,FARM-04,OP-047,Charles Hernandez,18.0,FLD-011,South Field,362.68,9.4,72.0,Inspection,953.31,None,0.73,High
LOG-01176,2023-12-17,EQ-018,Tractor,2015-07-07,FARM-04,OP-008,James Rodriguez,9.0,FLD-002,Hill Field,223.83,5.0,36.2,None,0.0,None,0.15,Low
LOG-00394,2022-10-14,EQ-077,Sprayer,2023-12-24,FARM-02,OP-026,Grace Rodriguez,1.0,FLD-011,South Field,362.68,8.9,,None,0.0,None,0.26,Low
LOG-00971,2023-11-10,EQ-089,Planter,2016-09-26,,OP-030,Alice Jones,12.0,FLD-020,West Field,220.65,10.4,60.6,None,0.0,None,0.3,Medium
LOG-05608,2022-01-27,EQ-095,Tractor,2017-01-31,FARM-02,OP-002,James Hernandez,11.0,FLD-011,South Field,362.68,10.3,76.3,None,0.0,None,0.04,Low
LOG-05403,2024-09-05,EQ-046,Harvester,2020-02-02,FARM-01,OP-042,Daniel Garcia,10.0,FLD-020,West Field,220.65,5.5,20.2,None,0.0,None,0.82,
LOG-03995,2022-12-22,EQ-037,Sprayer,2017-06-17,FARM-03,OP-006,John Davis,20.0,FLD-010,Hill Field,315.35,7.9,58.9,None,0.0,None,0.79,High
LOG-04919,2024-06-11,EQ-084,Harvester,2019-07-23,FARM-08,OP-003,Sarah Jones,13.0,FLD-007,Golden Field,,7.8,38.6,None,0.0,None,0.32,Medium
LOG-01380,2023-04-20,EQ-034,Harvester,2023-05-10,FARM-09,OP-039,Michael Williams,4.0,FLD-004,Sunny Field,103.14,8.3,30.8,None,0.0,None,0.83,High
LOG-05595,2023-01-20,EQ-071,Plntr,2017-09-22,,OP-008,James Rodriguez,9.0,FLD-015,West Field,216.02,7.7,31.2,None,0.0,None,0.74,High
LOG-05156,2023-11-16,EQ-095,Tractor,2017-01-31,FARM-02,,Emily Lopez,18.0,FLD-002,Hill Field,223.83,9.4,56.6,None,0.0,None,0.36,Medium
LOG-04366,2022-07-21,EQ-084,Harvester,2019-07-23,FARM-08,OP-002,James Hernandez,11.0,FLD-004,Sunny Field,103.14,3.1,17.3,None,0.0,None,0.22,Low
LOG-00180,2023/02/12,EQ-072,Planter,2017-02-18,FARM-02,OP-024,,5.0,FLD-005,North Field,357.3,7.6,38.1,Routine,106.43,None,0.71,High
LOG-02580,2022-09-12,EQ-034,Harvester,2023-05-10,,OP-003,Sarah Jones,13.0,FLD-012,River Field,258.49,1.4,8.9,None,0.0,None,0.14,Low
LOG-06570,2022-06-29,,Tractor,2022-05-23,FARM-07,OP-020,James Hernandez,9.0,FLD-020,West Field,220.65,8.2,59.7,None,0.0,None,0.64,Medium
LOG-01684,2022-09-25,EQ-041,Planter,2019-04-13,FARM-10,OP-030,Alice Jones,12.0,FLD-008,West Field,188.47,9.4,51.1,None,0.0,None,0.76,High
LOG-01567,2024-06-08,EQ-047,Sprayer,2020-08-12,FARM-03,OP-020,James Hernandez,9.0,FLD-003,Golden Field,66.67,11.4,71.4,None,0.0,None,0.7,High
LOG-01990,2022-03-18,EQ-008,Planter,2017-06-21,FARM-08,OP-044,James Miller,11.0,FLD-011,South Field,362.68,4.2,26.0,None,0.0,None,0.3,Medium
LOG-05446,01-12-2022,EQ-016,Sprayer,2022-01-18,FARM-10,OP-010,Robert Anderson,8.0,FLD-017,East Field,311.6,1.8,,Routine,620.5,None,0.63,Medium
LOG-01109,06-05-2024,EQ-032,Planter,2022-03-18,FARM-08,OP-044,James Miller,11.0,FLD-020,West Field,220.65,8.8,34.5,None,0.0,None,0.79,High
LOG-03128,2023/05/08,EQ-069,Harvester,2018-02-14,FARM-08,OP-019,,11.0,FLD-006,North Field,264.76,9.2,69.0,Inspection,487.15,None,0.01,Low
LOG-06528,2024-05-06,EQ-085,,2017-05-25,FARM-07,OP-027,Emily Johnson,5.0,FLD-011,South Field,362.68,7.8,59.3,None,,None,0.22,Low
LOG-04535,2023-05-05,EQ-070,Harvester,2021-01-17,FARM-03,OP-045,Michael Wilson,3.0,,Golden Field,346.56,3.7,11.5,Routine,1386.58,None,0.79,High
LOG-04817,2023-02-19,EQ-097,Planter,2016-05-06,FARM-10,OP-035,Sarah Wilson,6.0,FLD-001,Sunny Field,222.94,6.5,26.3,Routine,895.19,None,0.26,Low
LOG-01955,2022-06-23,EQ-088,Planter,2018-03-14,FARM-07,OP-027,Emily Johnson,5.0,FLD-004,Sunny Field,103.14,9.4,38.2,Inspection,207.24,None,0.23,Low
LOG-00169,2022-03-04,EQ-099,Tractor,2021-12-11,FARM-02,OP-037,John Williams,11.0,FLD-014,River Field,281.66,6.5,39.9,None,0.0,None,0.95,High
LOG-01415,04-10-2023,EQ-063,Tractor,2017-10-12,FARM-04,OP-035,Sarah Wilson,6.0,FLD-016,Valley Field,341.89,11.6,48.5,None,0.0,None,0.48,Medium
